Transparency Data ,,,,,,,,
,,,,,,,,
The supplier data has to be made anonymous,,,,,,,,
,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97747850,12.75,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97747850,15,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97747850,20.55,GBP
BIS,EPSRC,06/12/2016,T&S UK - Parking Tolls Congestion Charges,OCR Project,Unspecified,97747851,5.5,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97747851,9.48,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97747851,10,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97747851,14.75,GBP
BIS,EPSRC,06/12/2016,T&S UK - Vehicle Hire,OCR Project,Unspecified,97747851,43.47,GBP
BIS,EPSRC,06/12/2016,T&S UK - Public Transport,RCUK Executive Director,Unspecified,97747852,21.2,GBP
BIS,EPSRC,06/12/2016,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,97747853,16.6,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,97747853,5,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,97747853,35.4,GBP
BIS,EPSRC,06/12/2016,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,97747854,21.2,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,97747854,2.49,GBP
BIS,EPSRC,06/12/2016,Staff Training,Programme Delivery Healthcare,The Chartridge Conference Company Ltd,97748420,1080,GBP
BIS,EPSRC,06/12/2016,Consumables,JRS,Antalis Ltd t/a Antalis Document Supplies,97748587,69.84,GBP
BIS,EPSRC,06/12/2016,Consumables,JRS,Antalis Ltd t/a Antalis Document Supplies,97748587,276,GBP
BIS,EPSRC,07/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97730391,160,GBP
BIS,EPSRC,07/12/2016,Agency Staff,Communications and Stakeholder Engagement,Brook Street (UK) Ltd,97737477,729.3,GBP
BIS,EPSRC,07/12/2016,T&S UK - Vehicle Hire,Director BI/BR,Enterprise Rent-A-Car UK Ltd,97747598,494.59,GBP
BIS,EPSRC,07/12/2016,T&S UK - Vehicle Hire,Programme Delivery Energy,Enterprise Rent-A-Car UK Ltd,97747598,275.66,GBP
BIS,EPSRC,07/12/2016,T&S UK - Vehicle Hire,Programme Delivery Engineering,Enterprise Rent-A-Car UK Ltd,97747598,55.66,GBP
BIS,EPSRC,07/12/2016,Staff Training,Programme Delivery Healthcare,Calder Conference Ltd,97748237,360,GBP
BIS,EPSRC,07/12/2016,Agency Staff,Communications and Stakeholder Engagement,Brook Street (UK) Ltd,97749056,479.4,GBP
BIS,EPSRC,07/12/2016,T&S UK - Public Transport,Newton Programme Management Team,Unspecified,97751389,37.22,GBP
BIS,EPSRC,07/12/2016,T&S UK - Subsistence,Newton Programme Management Team,Unspecified,97751389,11.53,GBP
BIS,EPSRC,07/12/2016,T&S UK - Subsistence,Newton Programme Management Team,Unspecified,97751389,23.12,GBP
BIS,EPSRC,07/12/2016,T&S UK - Subsistence,Newton Programme Management Team,Unspecified,97751389,31.61,GBP
BIS,EPSRC,07/12/2016,T&S UK - Subsistence,Newton Programme Management Team,Unspecified,97751389,52.31,GBP
BIS,EPSRC,07/12/2016,T&S UK - Parking Tolls Congestion Charges,OCR Project,Unspecified,97751390,4.5,GBP
BIS,EPSRC,07/12/2016,T&S UK - Public Transport,OCR Project,Unspecified,97751390,20,GBP
BIS,EPSRC,07/12/2016,T&S UK - Public Transport,OCR Project,Unspecified,97751390,26.4,GBP
BIS,EPSRC,07/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97751390,11.79,GBP
BIS,EPSRC,07/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97751390,14.6,GBP
BIS,EPSRC,07/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97751390,15,GBP
BIS,EPSRC,07/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97751390,25.1,GBP
BIS,EPSRC,08/12/2016,Research Grant Expenditure,NC Engineering,University of Huddersfield,97738506,31567.89,GBP
BIS,EPSRC,08/12/2016,Research Grant Expenditure,NC Engineering,University of Huddersfield,97741547,20982.93,GBP
BIS,EPSRC,08/12/2016,Research Grant Expenditure,NC Engineering,University of Huddersfield,97741900,61986.13,GBP
BIS,EPSRC,08/12/2016,Research Grant Expenditure,Energy Energy,University of Huddersfield,97742092,31711.94,GBP
BIS,EPSRC,08/12/2016,Research Grant Expenditure,NC Engineering,University of Huddersfield,97742132,21848.48,GBP
BIS,EPSRC,08/12/2016,Costs recovered,Non Theme Specific,University of Huddersfield,97744736,-63224.95,GBP
BIS,EPSRC,08/12/2016,Marketing & PR,Communications and Stakeholder Engagement,NLA Media Access Ltd,97749082,1098.72,GBP
BIS,EPSRC,08/12/2016,Marketing & PR,Communications and Stakeholder Engagement,Unspecified,97751099,1750,GBP
BIS,EPSRC,08/12/2016,Marketing & PR,Programme Delivery Capability,Unspecified,97751099,1365,GBP
BIS,EPSRC,08/12/2016,Marketing & PR,Programme Delivery Capability,Unspecified,97751099,1750,GBP
BIS,EPSRC,08/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97753245,160,GBP
BIS,EPSRC,08/12/2016,Consumables,JRS,Antalis Ltd t/a Antalis Document Supplies,97753529,953.4,GBP
BIS,EPSRC,08/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97753599,160,GBP
BIS,EPSRC,08/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97753600,160,GBP
BIS,EPSRC,08/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97753601,160,GBP
BIS,EPSRC,08/12/2016,T&S UK - Public Transport,Admin Business Innovation Director,Unspecified,97753670,4.9,GBP
