Transparency Data ,,,,,,,,
,,,,,,,,
The supplier data has to be made anonymous,,,,,,,,
,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Southampton GRANT,95831847,8767.59,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of St Andrews GRANT,95831848,674.43,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Surrey GRANT,95831849,4046.58,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,Teesside University GRANT,95831850,674.43,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Warwick,95831851,6069.87,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of York GRANT,95831852,2697.72,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of the West of England,95831853,674.43,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Southampton GRANT,95831854,674.43,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,GU Global Uncertainty,R H B N C GRANT,95831855,243801.1,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,GU Global Uncertainty,University of Oxford GRANT,95831856,208649.73,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Dundee,95831857,21555.94,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Edinburgh,95831858,153610.02,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of East Anglia GRANT,95831859,24365.59,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Exeter GRANT,95831860,57789.62,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Glasgow GRANT,95831861,118000.37,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Kent GRANT,95831862,21179.04,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Leeds GRANT,95831863,178294.32,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Leicester GRANT,95831864,21274.98,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Liverpool GRANT,95831865,95996.53,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Nottingham GRANT,95831866,164343.89,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University College London GRANT,95831867,334357,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Bath,95831868,88318.69,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Bristol GRANT,95831869,211957.11,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Cambridge,95831870,359715.43,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Birmingham GRANT,95831872,114414.01,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Oxford GRANT,95831873,286949.92,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Reading GRANT,95831874,36327.2,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Sheffield GRANT,95831875,241312.81,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of St Andrews GRANT,95831876,132899.33,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Southampton GRANT,95831877,304247.14,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Strathclyde GRANT,95831878,109525.9,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Surrey GRANT,95831879,74057.63,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Sussex GRANT,95831880,24591.82,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of York GRANT,95831881,65670.94,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Warwick,95831882,203161.61,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,"University of Wales, Cardiff - UWC",95831883,62540.8,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,King's College London,95831884,51419.64,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,Lancaster University GRANT,95831886,48145.99,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,Loughborough University GRANT,95831887,46230.77,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,Queen Mary University of London,95831888,66742.54,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Newcastle upon Tyne GRANT,95831889,80837,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,Cranfield University,95831890,16554.63,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,ICSTM,95831891,517721.16,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,Heriot-Watt University GRANT,95831892,86553.33,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Durham GRANT,95831893,89658.48,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,Queen's University Belfast GRANT,95831894,78787.63,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,R H B N C GRANT,95831895,25729.22,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,The University of Manchester GRANT,95831896,201463.91,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,Swansea University,95831897,44334.43,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of the West of England,95831898,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Nottingham GRANT,95831899,7139.36,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Sheffield GRANT,95831900,14278.72,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Oxford GRANT,95831901,12493.98,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,Royal Veterinary College GRANT,95831902,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,Queen's University Belfast GRANT,95831903,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Southampton GRANT,95831904,8031.78,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,Queen Mary University of London,95831905,4462.1,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Strathclyde GRANT,95831906,5354.62,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,R H B N C GRANT,95831907,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Reading GRANT,95831908,2677.26,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,Heriot-Watt University GRANT,95831909,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Hull GRANT,95831910,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,ICSTM,95831911,17848.5,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,King's College London,95831912,1784.94,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Leeds GRANT,95831913,9816.72,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,Lancaster University GRANT,95831914,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Aberdeen GRANT,95831915,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Bath,95831916,3569.68,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Birmingham GRANT,95831917,4462.1,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Bristol GRANT,95831918,9816.72,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,Brunel University London GRANT,95831919,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Cambridge,95831920,22310.6,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Surrey GRANT,95831921,3569.68,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Ulster GRANT,95831922,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,Swansea University,95831923,2677.26,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Sussex GRANT,95831924,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University College London GRANT,95831925,9816.72,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of York GRANT,95831926,4462.1,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Warwick,95831927,10709.04,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of East Anglia GRANT,95831928,1784.94,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Newcastle upon Tyne GRANT,95831929,1784.94,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Liverpool GRANT,95831930,2677.26,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,London South Bank University GRANT,95831931,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,"University of Wales, Cardiff - UWC",95831932,4462.1,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,Cranfield University,95831933,3569.68,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Durham GRANT,95831934,8031.78,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Edinburgh,95831935,2677.26,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Essex GRANT,95831936,2677.26,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,University of Greenwich GRANT,95831937,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,Loughborough University GRANT,95831938,3569.68,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,Manchester Metropolitan University GRANT,95831939,892.42,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Non Theme Specific,The University of Manchester GRANT,95831940,18740.82,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Healthcare Healthcare,University College London GRANT,95831941,202562.82,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Healthcare Healthcare,University of Leeds GRANT,95831942,126449.96,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Birmingham GRANT,95831944,129035.19,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Healthcare Healthcare,King's College London,95831945,176603.15,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,ICSTM,95831946,160224.23,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Healthcare Healthcare,University of Strathclyde GRANT,95831947,77632.13,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Strathclyde GRANT,95831947,77632.12,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Healthcare Healthcare,ICSTM,95831948,44574.52,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,ICSTM,95831948,133723.54,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,ICSTM,95831949,143042.93,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Cambridge,95831950,161261.81,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Healthcare Healthcare,University of Nottingham GRANT,95831951,166714.89,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,LWEC LWEC,University of Exeter GRANT,95831952,84094.41,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Exeter GRANT,95831952,84094.4,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,University of Exeter GRANT,95831952,18687.65,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Healthcare Healthcare,The University of Manchester GRANT,95831953,169982.31,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Southampton GRANT,95831954,87095.53,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,University of Southampton GRANT,95831954,58063.69,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Oxford GRANT,95831955,173557.5,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Cambridge,95831956,180626.21,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,ICSTM,95831957,165823.89,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,University College London GRANT,95831958,56668.06,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University College London GRANT,95831958,56668.08,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,GU Physical Sciences,University of Sheffield GRANT,95831959,12733.65,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Sheffield GRANT,95831959,114602.8,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,University of Sheffield GRANT,95831960,147176.28,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Bristol GRANT,95831961,179059.46,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,University of Nottingham GRANT,95831962,101532.7,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,University College London GRANT,95831963,81423.19,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University College London GRANT,95831963,81423.21,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Sheffield GRANT,95831964,33006.35,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Sheffield GRANT,95831964,99019.02,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Leeds GRANT,95831966,108897.46,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Maths,University of Leeds GRANT,95831966,36299.17,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Surrey GRANT,95831967,117590.12,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Maths,University of Oxford GRANT,95831968,68059.27,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Oxford GRANT,95831968,68059.25,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Maths,Lancaster University GRANT,95831969,145725.75,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Maths,University of Oxford GRANT,95831970,157176.67,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Maths,University of Oxford GRANT,95831971,161596.05,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,University of Birmingham GRANT,95831972,165519.86,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Maths,University of Warwick,95831973,138744.02,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,LWEC LWEC,Cranfield University,95831974,67767.08,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,Cranfield University,95831974,67767.1,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Leicester GRANT,95831975,120878.15,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,ICSTM,95831976,157070.63,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,LWEC LWEC,ICSTM,95831977,30149.08,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Maths,ICSTM,95831977,170844.77,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Digital Economy Digital Economy,University of Bath,95831978,172345.7,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Digital Economy Digital Economy,University of Newcastle upon Tyne GRANT,95831979,169427.93,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Sheffield GRANT,95831980,82618.96,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Digital Economy Digital Economy,University of Southampton GRANT,95831981,67962.85,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,University of Southampton GRANT,95831981,67962.87,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Digital Economy Digital Economy,University of York GRANT,95831983,101448.31,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,University of York GRANT,95831983,101448.32,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Maths,University of Oxford GRANT,95831984,159473.54,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,Swansea University,95831985,84353.09,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Nottingham GRANT,95831986,169841.38,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,University of Edinburgh,95831987,148612,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Cambridge,95831989,171339.47,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Bristol GRANT,95831990,85531.3,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Bristol GRANT,95831990,28510.43,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,University of Strathclyde GRANT,95831991,145341.04,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Digital Economy Digital Economy,University of Nottingham GRANT,95831992,119006.09,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,ICSTM,95831993,153027.28,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,Heriot-Watt University GRANT,95831994,200178.76,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,Heriot-Watt University GRANT,95831994,22242.09,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Sheffield GRANT,95831995,149852.26,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Bath,95831996,33606.57,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Bath,95831996,50409.87,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Bath,95831996,84016.45,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Oxford GRANT,95831997,177128.83,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,"University of Wales, Cardiff - UWC",95831998,32690.04,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,"University of Wales, Cardiff - UWC",95831998,130760.17,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Maths,University College London GRANT,95831999,167300.45,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Cambridge,95832000,112229.24,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Digital Economy Digital Economy,University of Warwick,95832001,36230.78,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Warwick,95832001,28984.62,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,University of Warwick,95832001,79707.68,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,University of Bristol GRANT,95832003,90499.58,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,The University of Manchester GRANT,95832004,142629.15,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Digital Economy Digital Economy,University College London GRANT,95832005,157466.75,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Oxford GRANT,95832006,161334.2,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,University of Edinburgh,95832007,175424.21,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,Loughborough University GRANT,95832008,25645.58,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,Loughborough University GRANT,95832008,102582.34,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Manufacturing Manufacturing,Heriot-Watt University GRANT,95832009,16825.65,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,Heriot-Watt University GRANT,95832009,134605.15,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,Heriot-Watt University GRANT,95832009,16825.65,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Bristol GRANT,95832010,194182.66,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,University of York GRANT,95832011,141266.67,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,University College London GRANT,95832012,156457.73,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,University College London GRANT,95832013,156888.22,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Quantum Technology Programme,ICSTM,95832014,161434.69,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,University of Liverpool GRANT,95832015,192605.76,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,The University of Manchester GRANT,95832016,196476.85,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,University of Strathclyde GRANT,95832017,158087.53,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University College London GRANT,95832018,140679.13,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of St Andrews GRANT,95832019,147047.27,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University College London GRANT,95832020,173758.86,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,ICSTM,95832021,152679.83,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Nottingham GRANT,95832022,29991.23,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Nottingham GRANT,95832022,169950.3,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Energy Energy,University of Leeds GRANT,95832023,158840.75,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Durham GRANT,95832024,181682.14,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Engineering,University of Bristol GRANT,95832025,180640.45,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Oxford GRANT,95832026,167221.3,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,ICSTM,95832027,168667.79,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Exeter GRANT,95832028,182053.43,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Quantum Technology Programme,University College London GRANT,95832029,188467.16,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Warwick,95832030,154121.15,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,The University of Manchester GRANT,95832031,170407.69,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC ICT,University of Bristol GRANT,95832032,89704.37,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Bristol GRANT,95832032,89704.35,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Warwick,95832033,167714.28,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Cambridge,95832034,164207.36,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Cambridge,95832035,167480.28,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,NC Physical Sciences,University of Bristol GRANT,95832036,171494.4,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Southampton GRANT,95832037,289588.34,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of St Andrews GRANT,95832038,119024.63,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,R H B N C GRANT,95832039,25106.29,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University College London GRANT,95832040,378360.36,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Glasgow GRANT,95832041,173928.34,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,ICSTM,95832042,460337.66,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Bath,95832043,115525.66,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Birmingham GRANT,95832044,114227.5,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Bristol GRANT,95832045,199641.98,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Cambridge,95832046,364925.84,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Dundee,95832047,31075.06,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,"University of Wales, Cardiff - UWC",95832048,70649.47,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,University of Durham GRANT,95832049,73106.63,GBP
BIS,EPSRC,19/10/2016,Training Awards - Postgraduates,Corporate Programme,Queen's University Belfast GRANT,95832050,107449.33,GBP
